date,temperature_2m_mean,precipitation_sum,rain_sum,wind_speed_10m_max,weather_code,et0_fao_evapotranspiration,relative_humidity_2m_mean,apparent_temperature_mean,cloud_cover_mean,et0_fao_evapotranspiration_sum,surface_pressure_mean,weather_description
11/8/2017,-1.9166669,0.3,0,4.3349743,71,0.6085465,88.74525,-4.8846574,76.375,0.6085465,826.1487,"Continuous fall of snowflakes, slight at time of ob."
11/9/2017,-2.358333,1.2,0.10000001,5.1544156,71,0.5990153,88.34866,-5.468533,92.25,0.5990153,825.84015,"Continuous fall of snowflakes, slight at time of ob."
11/10/2017,-1.4124999,5.9,0.9000001,5.634891,73,0.4352961,92.82888,-4.4058766,98.291664,0.4352961,820.63556,"Continuous fall of snowflakes, moderate at time of ob."
11/11/2017,-1.2645835,16.300001,2.2999997,7.0911775,75,0.35235527,94.25705,-4.240372,98.041664,0.35235527,812.5424,"Continuous fall of snowflakes, heavy at time of ob."
11/12/2017,-6.204167,10.600001,0,7.5685663,73,0.31846973,87.3378,-10.066882,97.333336,0.31846973,815.7763,"Continuous fall of snowflakes, moderate at time of ob."
11/13/2017,-8.285416,0,0,6.830519,3,0.5671421,79.31545,-12.2685995,39.208332,0.5671421,824.8891,Clouds generally forming or developing
11/14/2017,-5.6791663,0,0,4.2136917,2,0.822314,40.053547,-9.821464,13.375,0.822314,826.395,State of sky on the whole unchanged
11/15/2017,-1.4666668,0,0,5.1919937,3,0.81034917,65.90691,-4.8381066,20.041666,0.81034917,824.5596,Clouds generally forming or developing
11/16/2017,-3.2854166,0,0,5.6002855,3,0.61298317,85.48029,-6.5230217,74.708336,0.61298317,826.85394,Clouds generally forming or developing
11/17/2017,-3.3395832,0.5,0,6.5693827,71,0.41378996,85.56357,-6.5784745,67.333336,0.41378996,824.8252,"Continuous fall of snowflakes, slight at time of ob."
11/18/2017,-6.625,7.899999,0,8.534353,75,0.3264943,84.37031,-10.442231,91,0.3264943,821.0645,"Continuous fall of snowflakes, heavy at time of ob."
11/19/2017,-6.716667,2.3999999,0,8.854829,73,0.42392844,73.85062,-10.724343,85.125,0.42392844,823.7963,"Continuous fall of snowflakes, moderate at time of ob."
11/20/2017,-2.0541663,4.7,1.2,4.0249224,73,0.31155598,89.821655,-5.08861,77.166664,0.31155598,823.0711,"Continuous fall of snowflakes, moderate at time of ob."
11/21/2017,0.8916664,0,0,3.6179552,3,0.77084213,72.473175,-2.1261954,43.416668,0.77084213,822.5212,Clouds generally forming or developing
11/22/2017,0.16666658,0,0,5.4477882,3,0.7067241,59.09287,-3.3734686,60.041668,0.7067241,821.9654,Clouds generally forming or developing
11/23/2017,1.2833332,0,0,4.6800003,3,0.7647625,50.67867,-2.2023046,46.875,0.7647625,824.124,Clouds generally forming or developing
11/24/2017,-1.1208333,7.100001,0.6,7.5942082,75,0.43702823,81.85656,-4.3679495,78.875,0.43702823,819.3457,"Continuous fall of snowflakes, heavy at time of ob."
11/25/2017,-6.677084,5,0,6.12,73,0.41434395,79.965675,-10.452033,71.708336,0.41434395,824.8454,"Continuous fall of snowflakes, moderate at time of ob."
11/26/2017,-6.770834,0.6,0,6.130579,71,0.44082332,68.02208,-10.701316,47.625,0.44082332,826.4162,"Continuous fall of snowflakes, slight at time of ob."
11/27/2017,-4.639583,0,0,4.6102495,3,0.5231487,58.24104,-8.478879,95.708336,0.5231487,816.9563,Clouds generally forming or developing
11/28/2017,-5.464584,5.7000003,0,3.7064266,75,0.36192366,80.25951,-8.849212,98.291664,0.36192366,811.252,"Continuous fall of snowflakes, heavy at time of ob."
11/29/2017,-7.8229175,7.0999985,0,5.4477882,73,0.27106684,83.29216,-11.541398,82.291664,0.27106684,810.07544,"Continuous fall of snowflakes, moderate at time of ob."
11/30/2017,-10.312498,0,0,6.1094027,3,0.43733847,71.629295,-14.3532295,61.416668,0.43733847,813.38153,Clouds generally forming or developing
12/1/2017,-10.989585,0,0,5.815978,3,0.37784764,83.157425,-15.085342,64.666664,0.37784764,821.0156,Clouds generally forming or developing
12/2/2017,-10.393749,0.4,0,4.5536795,71,0.40565577,72.42752,-14.374939,48.625,0.40565577,824.0661,"Continuous fall of snowflakes, slight at time of ob."
12/3/2017,-7.0083337,8.299999,0,6.28713,73,0.2566465,80.93168,-10.83564,99.708336,0.2566465,829.4002,"Continuous fall of snowflakes, moderate at time of ob."
12/4/2017,-5.058333,4.5,0,5.692099,73,0.37302026,83.56229,-8.599287,65.666664,0.37302026,835.07153,"Continuous fall of snowflakes, moderate at time of ob."
12/5/2017,-4.7791667,0,0,3.319036,1,0.5258518,63.88402,-8.396133,7.1666665,0.5258518,832.571,Cloud generally dissolving or becoming less developed
12/6/2017,-4.6749997,0,0,4.379589,0,0.5862821,51.960217,-8.604865,0.041666668,0.5862821,826.8033,Cloud development not observed or not observable
12/7/2017,-6.589584,5.2000003,0,5.95906,75,0.23355222,80.41043,-10.406701,90.625,0.23355222,817.3118,"Continuous fall of snowflakes, heavy at time of ob."
12/8/2017,-11.837499,1.6000001,0,7.289444,73,0.25366,80.48807,-16.007187,59.666668,0.25366,815.9236,"Continuous fall of snowflakes, moderate at time of ob."
12/9/2017,-12.047916,4.5999994,0,7.5685663,73,0.27086422,68.663506,-16.365717,91.208336,0.27086422,806.93994,"Continuous fall of snowflakes, moderate at time of ob."
12/10/2017,-4.7687497,4.6000004,2.6000001,12.074766,73,0.33593276,80.172585,-8.868606,85.041664,0.33593276,798.77594,"Continuous fall of snowflakes, moderate at time of ob."
12/11/2017,-6.397917,25.300001,2.3999999,6.193674,75,0.20873201,93.728,-9.995679,99.291664,0.20873201,811.7886,"Continuous fall of snowflakes, heavy at time of ob."
12/12/2017,-7.404167,0.6,0,6.439876,73,0.4570796,75.901985,-11.202907,47.625,0.4570796,818.26074,"Continuous fall of snowflakes, moderate at time of ob."
12/13/2017,-7.652083,6.2999997,0.099999994,8.4042845,73,0.31007,80.76428,-11.484341,92.083336,0.31007,808.1323,"Continuous fall of snowflakes, moderate at time of ob."
12/14/2017,-9.102084,5.5,0,4.0249224,75,0.3489873,91.055725,-12.736423,54.083332,0.3489873,804.34766,"Continuous fall of snowflakes, heavy at time of ob."
12/15/2017,-9.818749,3.1,0,4.896529,73,0.24513502,88.29468,-13.663257,73.166664,0.24513502,811.3681,"Continuous fall of snowflakes, moderate at time of ob."
12/16/2017,-9.089583,5.9999995,0,5.4477882,73,0.20854169,85.1283,-12.937794,89.666664,0.20854169,822.6292,"Continuous fall of snowflakes, moderate at time of ob."
12/17/2017,-10.077083,0.9000001,0,4.802999,71,0.2748352,79.27017,-13.891936,76.458336,0.2748352,824.34467,"Continuous fall of snowflakes, slight at time of ob."
12/18/2017,-9.104167,1.4000001,0,5.1544156,73,0.22522917,89.91541,-12.81663,90.708336,0.22522917,830.0036,"Continuous fall of snowflakes, moderate at time of ob."
12/19/2017,-9.564584,1.5000001,0.1,4.73506,73,0.2219346,91.16492,-13.379367,68,0.2219346,831.9443,"Continuous fall of snowflakes, moderate at time of ob."
12/20/2017,-7.195832,5.6000004,0.1,4.829907,75,0.3316163,82.737526,-10.925029,78.166664,0.3316163,833.9672,"Continuous fall of snowflakes, heavy at time of ob."
12/21/2017,-2.845833,9.400001,0,4.73506,73,0.20390758,93.92336,-5.954617,96.166664,0.20390758,835.3803,"Continuous fall of snowflakes, moderate at time of ob."
12/22/2017,-1.56875,2.3999999,0.1,5.815978,73,0.3667656,88.202576,-4.653929,63.833332,0.3667656,836.28766,"Continuous fall of snowflakes, moderate at time of ob."
12/23/2017,-0.97499996,0,0,2.4149535,0,0.53004515,57.390667,-4.359163,1.5,0.53004515,832.05194,Cloud development not observed or not observable
12/24/2017,0.008333336,0,0,4.2136917,0,0.6529484,38.38581,-3.8307333,0.33333334,0.6529484,826.0796,Cloud development not observed or not observable
12/25/2017,-3.4833338,0,0,6.379216,3,0.4052141,68.74714,-7.1743093,51.458332,0.4052141,816.999,Clouds generally forming or developing
12/26/2017,-4.2270837,5.3,0,9.028754,73,0.3655612,84.96299,-7.9961095,88.666664,0.3655612,800.6296,"Continuous fall of snowflakes, moderate at time of ob."
12/27/2017,-6.856251,14.999996,0.099999994,7.208994,75,0.21748273,87.80756,-10.6081705,99.875,0.21748273,803.80963,"Continuous fall of snowflakes, heavy at time of ob."
12/28/2017,-9.789584,1.5,0,5.3517847,73,0.3662153,74.97347,-13.775627,62.166668,0.3662153,813.8543,"Continuous fall of snowflakes, moderate at time of ob."
12/29/2017,-7.2999997,6.7,0.2,5.3517847,73,0.1940539,79.81526,-11.064743,90.541664,0.1940539,815.12134,"Continuous fall of snowflakes, moderate at time of ob."
12/30/2017,-1.0750002,2.8000002,2.4,5.771239,71,0.5537092,78.812706,-4.2548513,44.708332,0.5537092,819.80695,"Continuous fall of snowflakes, slight at time of ob."
12/31/2017,-4.46875,1.8000002,0,4.2136917,73,0.31904867,77.50631,-7.9053345,67.166664,0.31904867,815.3962,"Continuous fall of snowflakes, moderate at time of ob."
1/1/2018,-6.662499,2.1,0.099999994,7.145796,73,0.3078407,79.281395,-10.49453,74.291664,0.3078407,817.42975,"Continuous fall of snowflakes, moderate at time of ob."
1/2/2018,-4.88125,16.699999,0.10000001,6.439876,75,0.30788532,78.579735,-8.607631,89.125,0.30788532,813.2339,"Continuous fall of snowflakes, heavy at time of ob."
1/3/2018,-4.764583,22.900002,2.4,5.8603754,75,0.15497278,92.20484,-8.099739,97.125,0.15497278,811.8963,"Continuous fall of snowflakes, heavy at time of ob."
1/4/2018,-0.21041657,1.7,1.7,6.28713,53,0.5100873,82.83085,-3.2463458,78.541664,0.5100873,812.79767,"Drizzle, not freezing, continuous, moderate at time of ob."
1/5/2018,-0.8062501,0,0,7.42159,3,0.40479398,81.770424,-4.148462,83.083336,0.40479398,816.11383,Clouds generally forming or developing
1/6/2018,0.68333346,0,0,7.9932966,3,0.4468826,78.24242,-2.6147668,97.208336,0.4468826,823.2941,Clouds generally forming or developing
1/7/2018,1.5229164,0,0,9.387651,3,0.5601589,72.124344,-1.8521109,75.5,0.5601589,827.1043,Clouds generally forming or developing
1/8/2018,-0.29583332,4.4999995,4.3999996,8.714677,71,0.47396648,78.609634,-3.7925692,82.958336,0.47396648,821.8686,"Continuous fall of snowflakes, slight at time of ob."
1/9/2018,-1.5416666,0,0,6.792466,3,0.5466018,79.92983,-4.713763,40.166668,0.5466018,819.655,Clouds generally forming or developing
1/10/2018,-3.6062498,0.3,0,3.219938,71,0.48237932,85.151855,-6.781324,78.333336,0.48237932,819.38165,"Continuous fall of snowflakes, slight at time of ob."
1/11/2018,-4.46875,0,0,5.771239,2,0.48568627,86.416504,-7.760851,21.083334,0.48568627,825.3838,State of sky on the whole unchanged
1/12/2018,-5.166667,0,0,3.0758414,3,0.5244187,82.235504,-8.496655,21.958334,0.5244187,824.57935,Clouds generally forming or developing
1/13/2018,-5.852083,0,0,3.8268526,2,0.5096301,71.40432,-9.482894,13.041667,0.5096301,821.89087,State of sky on the whole unchanged
1/14/2018,-6.591667,0,0,6.696387,3,0.544124,76.449585,-10.375234,43.916668,0.544124,821.0776,Clouds generally forming or developing
1/15/2018,-5.9833336,12,0,7.386582,75,0.29798555,82.214195,-9.713825,90.208336,0.29798555,809.73724,"Continuous fall of snowflakes, heavy at time of ob."
1/16/2018,-7.5520835,22.7,0.19999993,9.983106,75,0.26664916,85.53831,-11.422813,89,0.26664916,809.23096,"Continuous fall of snowflakes, heavy at time of ob."
1/17/2018,-6.477083,4.4,0,7.5170207,75,0.32270873,80.76844,-10.351486,92.5,0.32270873,813.9612,"Continuous fall of snowflakes, heavy at time of ob."
1/18/2018,-5.7937493,15.500002,0,5.937272,75,0.36726394,89.97903,-9.188619,84,0.36726394,814.7846,"Continuous fall of snowflakes, heavy at time of ob."
1/19/2018,-7.8312497,5.5999994,0,7.69592,75,0.40244395,81.14981,-11.702571,81.541664,0.40244395,813.49756,"Continuous fall of snowflakes, heavy at time of ob."
1/20/2018,-7.7520823,22.3,0,8.714677,75,0.27420208,87.46659,-11.676883,96.416664,0.27420208,814.2027,"Continuous fall of snowflakes, heavy at time of ob."
1/21/2018,-4.9395833,27.2,0,4.32,75,0.30990145,90.04349,-8.228394,100,0.30990145,817.2443,"Continuous fall of snowflakes, heavy at time of ob."
1/22/2018,-2.5833333,6.2999997,0,5.937272,75,0.3805429,85.55398,-5.849215,70,0.3805429,827.6045,"Continuous fall of snowflakes, heavy at time of ob."
1/23/2018,-0.6979165,0,0,5.904439,3,0.8684467,54.85887,-4.312775,45.458332,0.8684467,829.9544,Clouds generally forming or developing
1/24/2018,-0.9437501,0,0,6.9247384,3,0.8018491,62.06656,-4.6025767,80.583336,0.8018491,825.4741,Clouds generally forming or developing
1/25/2018,-1.8291664,0,0,5.8048253,3,0.5828096,79.822174,-5.17616,84.791664,0.5828096,823.54694,Clouds generally forming or developing
1/26/2018,-2.3166668,0,0,4.6800003,3,0.7471235,85.1925,-5.378195,14.5,0.7471235,830.91034,Clouds generally forming or developing
1/27/2018,-3.4312503,0,0,3.6,3,0.4087658,81.57839,-6.7322507,83.375,0.4087658,835.7048,Clouds generally forming or developing
1/28/2018,-0.8729165,0,0,4.73506,2,0.8453897,69.08972,-4.165126,13.791667,0.8453897,834.01154,State of sky on the whole unchanged
1/29/2018,-2.6333334,0.70000005,0,5.1165614,71,0.6203338,87.54812,-5.886469,62.458332,0.6203338,831.08234,"Continuous fall of snowflakes, slight at time of ob."
1/30/2018,-3.6395833,0,0,6.9247384,3,0.8020231,80.06066,-7.1819706,47.333332,0.8020231,822.2913,Clouds generally forming or developing
1/31/2018,-4.93125,8.3,0,5.506941,75,0.39311066,85.74763,-8.344444,97.958336,0.39311066,811.3029,"Continuous fall of snowflakes, heavy at time of ob."
2/1/2018,-9.341667,1.2000002,0,2.8116899,71,0.41817233,83.42962,-12.955678,98.625,0.41817233,811.3564,"Continuous fall of snowflakes, slight at time of ob."
2/2/2018,-8.858333,1.7000003,0.1,4.6938257,71,0.42399895,84.8866,-12.601188,92.583336,0.42399895,810.54034,"Continuous fall of snowflakes, slight at time of ob."
2/3/2018,-8.691666,0.2,0,4.3349743,71,0.4747534,80.44013,-12.410541,81.083336,0.4747534,815.8738,"Continuous fall of snowflakes, slight at time of ob."
2/4/2018,-8.381249,0,0,5.1919937,3,0.5995746,68.23875,-12.369937,40.208332,0.5995746,820.43024,Clouds generally forming or developing
2/5/2018,-6.566667,0,0,7.628263,3,0.7501102,71.42654,-10.537423,56.208332,0.7501102,816.1274,Clouds generally forming or developing
2/6/2018,-5.602083,0.70000005,0,4.379589,73,0.5691337,79.16843,-9.123799,94.75,0.5691337,813.50146,"Continuous fall of snowflakes, moderate at time of ob."
2/7/2018,-6.5187497,0.6,0,3.9763298,71,0.49604544,84.80504,-9.992042,91.458336,0.49604544,818.8814,"Continuous fall of snowflakes, slight at time of ob."
2/8/2018,-6.6,0,0,5.00128,1,0.8296465,80.357506,-10.197434,5.5833335,0.8296465,817.99786,Cloud generally dissolving or becoming less developed
2/9/2018,-7.479166,2.8999999,0.1,3.7585104,73,0.40936962,87.04725,-11.000904,93.25,0.40936962,818.42944,"Continuous fall of snowflakes, moderate at time of ob."
2/10/2018,-6.558333,3.3000002,0,4.452954,73,0.50887144,85.2626,-10.011505,91.583336,0.50887144,814.46313,"Continuous fall of snowflakes, moderate at time of ob."
2/11/2018,-7.539583,6.199999,0,6.379216,73,0.39543158,87.29244,-11.184684,99.125,0.39543158,816.19794,"Continuous fall of snowflakes, moderate at time of ob."
2/12/2018,-10.556251,0.5,0,5.634891,71,0.60479635,76.73873,-14.603726,57.291668,0.60479635,816.8606,"Continuous fall of snowflakes, slight at time of ob."
2/13/2018,-12.654164,0,0,8.28,0,0.78239805,62.54033,-17.02079,0,0.78239805,815.31323,Cloud development not observed or not observable
2/14/2018,-8.837499,8.3,0,4.829907,73,0.5010178,52.560863,-12.89107,78.666664,0.5010178,820.3099,"Continuous fall of snowflakes, moderate at time of ob."
2/15/2018,-4.243751,11.9,0.6999999,4.5536795,75,0.30307773,95.40838,-7.4313793,98.666664,0.30307773,826.29083,"Continuous fall of snowflakes, heavy at time of ob."
2/16/2018,-3.0166667,2.5,0,7.754637,73,0.8437899,88.02057,-6.3011117,95.708336,0.8437899,822.2315,"Continuous fall of snowflakes, moderate at time of ob."
2/17/2018,-5.4145827,2.5,0,7.172949,73,0.52627724,83.73779,-9.023011,95.333336,0.52627724,825.0637,"Continuous fall of snowflakes, moderate at time of ob."
2/18/2018,-6.4604163,0.1,0,3.8268526,71,0.9444974,84.50393,-9.940617,45.041668,0.9444974,820.2016,"Continuous fall of snowflakes, slight at time of ob."
2/19/2018,-7.65625,2.3000002,0,5.6233797,73,0.5369369,85.44558,-11.343944,95.875,0.5369369,816.2703,"Continuous fall of snowflakes, moderate at time of ob."
2/20/2018,-8.962501,1.1000001,0,8.557102,71,0.52935946,84.42947,-13.056987,96.333336,0.52935946,817.68317,"Continuous fall of snowflakes, slight at time of ob."
2/21/2018,-9.466666,0.8000001,0,7.0911775,73,0.56290394,85.45767,-13.591655,97.416664,0.56290394,815.4074,"Continuous fall of snowflakes, moderate at time of ob."
2/22/2018,-9.6208315,0,0,5.6920996,3,0.84970284,84.84738,-13.589885,71.25,0.84970284,814.56366,Clouds generally forming or developing
2/23/2018,-9.031249,0,0,6.9527545,3,0.714861,87.09292,-13.097713,70.166664,0.714861,816.06885,Clouds generally forming or developing
2/24/2018,-13.252083,0.1,0,8.557102,71,0.5274877,80.0882,-17.75414,93.083336,0.5274877,817.87225,"Continuous fall of snowflakes, slight at time of ob."
2/25/2018,-18.552084,0.70000005,0,10.195057,71,0.39548692,74.98405,-23.357325,88.291664,0.39548692,814.751,"Continuous fall of snowflakes, slight at time of ob."
2/26/2018,-19.172916,0,0,7.5942082,3,0.4542604,71.97306,-23.787186,95.541664,0.4542604,811.1208,Clouds generally forming or developing
2/27/2018,-17.958334,0,0,8.587338,3,0.7802426,66.392815,-22.351974,24.708334,0.7802426,811.2388,Clouds generally forming or developing
2/28/2018,-11.016667,0,0,8.39657,3,0.8380421,62.26312,-15.555425,80.333336,0.8380421,808.2236,Clouds generally forming or developing
3/1/2018,-4.8791666,2.6,0,6.379216,73,1.0665333,75.21815,-8.648367,45.375,1.0665333,802.2712,"Continuous fall of snowflakes, moderate at time of ob."
3/2/2018,-3.854167,0,0,8.766573,3,1.2756282,77.13539,-7.3492355,75.25,1.2756282,804.02875,Clouds generally forming or developing
3/3/2018,-2.3791666,0.70000005,0,9.47012,73,1.4917864,74.291466,-5.9014153,52.333332,1.4917864,808.4624,"Continuous fall of snowflakes, moderate at time of ob."
3/4/2018,-0.4354166,0.6,0,7.968939,71,1.4345165,68.74744,-3.9163933,97.041664,1.4345165,806.0269,"Continuous fall of snowflakes, slight at time of ob."
3/5/2018,-1.43125,2.5999997,0.10000001,5.8603754,73,0.7617087,79.556046,-4.721642,99.083336,0.7617087,801.2615,"Continuous fall of snowflakes, moderate at time of ob."
3/6/2018,-2.4541671,3.9999998,0,5.0911684,73,0.70828474,83.57972,-5.608457,92.708336,0.70828474,806.75995,"Continuous fall of snowflakes, moderate at time of ob."
3/7/2018,-2.1520832,0,0,6.489992,3,1.5366944,65.630775,-5.69581,46.458332,1.5366944,814.33,Clouds generally forming or developing
3/8/2018,-0.16874991,0.3,0,5.634891,73,1.5459824,60.377,-3.6229756,65.333336,1.5459824,818.4876,"Continuous fall of snowflakes, moderate at time of ob."
3/9/2018,-0.024999952,0.70000005,0.20000002,5.991594,73,1.003235,76.79371,-3.3109992,94.375,1.003235,817.6849,"Continuous fall of snowflakes, moderate at time of ob."
3/10/2018,0.99999994,0.3,0.3,8.557102,51,1.3666284,78.54112,-2.2890043,78.25,1.3666284,812.5215,"Drizzle, not freezing, continuous, slight at time of ob."
